,username,id,date,retweet,likes,text,Symbol,Subjectivity,Polarity,Score
350,Benzinga,1352075360595185665,2021-01-21 02:07:40,9,34,"b'Tesla Sees 63% Rise In California Registrations, Thanks To Model Y $TSLA\n\n'",['TSLA'],0.2,0.2,Positive
351,Benzinga,1352049949027033088,2021-01-21 00:26:42,0,2,"b""What's your favorite fast food restaurant? \n\n3 Fast-Food Stocks To Own Right Now: Coffee, Pizza And Mickey D's $DPZ $MCD $SBUX\n\n""","['DPZ', 'MCD', 'SBUX']",0.7839285714285714,0.39642857142857135,Positive
352,Benzinga,1352035680692695043,2021-01-20 23:30:00,0,11,"b""Why Netflix's Soaring Subscriber Base Isn't Necessarily Bad News For Competitors $NFLX $ROKU $DIS $FUBO ""","['NFLX', 'ROKU', 'DIS', 'FUBO']",0.8333333333333333,-0.75,Negative
353,Benzinga,1352021171684990977,2021-01-20 22:32:21,1,10,"b'4 Reasons To Like Penn National: Cost Savings, Sports Betting Margins And More $PENN '",['PENN'],0.5,0.5,Positive
354,Benzinga,1352004730533253121,2021-01-20 21:27:01,6,25,b'7 Best Biden SPACs | SPACs Attack\n$RIDE $SBE $FSR $MP $RSI $CLOV $XL\n ',"['RIDE', 'SBE', 'FSR', 'MP', 'RSI', 'CLOV', 'XL']",0.3,1.0,Positive
355,Benzinga,1351982831929536512,2021-01-20 20:00:00,5,18,b'TOP 3 Sports Betting Stocks | SPACs Attack\n$RSI $GNOG $DKNG\n ',"['RSI', 'GNOG', 'DKNG']",0.5,0.5,Positive
356,Benzinga,1351962287377178626,2021-01-20 18:38:22,1,4,b'Netflix Is Now A Free Cash Flow Story: Analysts React To Q4 Earnings  $NFLX \n\n',['NFLX'],0.8,0.4,Positive
357,Benzinga,1351957109030719490,2021-01-20 18:17:47,0,2,"b'JOIN LIVE NOW with  discuss hot bio-tech stock, Biocryst $BCRX  \n\n'",['BCRX'],0.675,0.19318181818181818,Positive
360,Benzinga,1351950692005638148,2021-01-20 17:52:17,0,9,"b'HUGE SHOW! WE ARE LIVE!  $TSLA, $GIX, $UPWK, $CLSK, $DIS, $CLOV, $BMTX,'","['TSLA', 'GIX', 'UPWK', 'CLSK', 'DIS', 'CLOV', 'BMTX']",0.7,0.33522727272727276,Positive
363,Benzinga,1351948779847626754,2021-01-20 17:44:41,3,12,b'U.S. President Joe Biden wants to take his Peloton\n$PTON bike with him to the White House and some security experts are concerned it poses a potential safety problem.\n\nRead more: ',['PTON'],0.4,0.175,Positive
364,Benzinga,1351944776296366084,2021-01-20 17:28:47,2,6,b'\nJoin live now with   and  !!! $TSLA $AAPL $PFE ',"['TSLA', 'AAPL', 'PFE']",0.5,0.26633522727272724,Positive
366,Benzinga,1351924603988422658,2021-01-20 16:08:37,1,8,b'$OBLN hit +300%\n\nObalon Therapeutics shares are trading higher after the company announced a merger agreement with ReShape Lifesciences.',['OBLN'],0.5,0.25,Positive
368,Benzinga,1351905626050486273,2021-01-20 14:53:13,52,0,b'$PENN Penn National Gaming shares are trading higher after Credit Suisse initiated coverage on the stock with an Outperform r\xe2\x80\xa6',['PENN'],0.5,0.25,Positive
371,Benzinga,1351890374499983362,2021-01-20 13:52:36,52,531,b'$PENN Penn National Gaming shares are trading higher after Credit Suisse initiated coverage on the stock with an Outperform rating and announced a $128 price target.',"['PENN', '128']",0.5,0.25,Positive
372,Benzinga,1351887170823446528,2021-01-20 13:39:53,3,8,"b""If You Bought $TSLA stock Instead Of A Model S At Launch, Here's How Much You'd Have Now \xf0\x9f\x91\x87\n\n""",['TSLA'],0.2,0.2,Positive
374,Benzinga,1351876064713314306,2021-01-20 12:55:45,1,10,b'$LAC Lithium Americas shares are trading lowered after the company announced a proposed public offering of common shares. No terms were disclosed.\n\nNow halted on code news pending',['LAC'],0.2833333333333333,-0.15,Negative
375,Benzinga,1351871320804483075,2021-01-20 12:36:54,2,7,b'$MS Morgan Stanley shares are trading higher after the company reported better-than-expected Q4 EPS and sales results.',['MS'],0.5,0.25,Positive
378,Benzinga,1351864068622217216,2021-01-20 12:08:05,3,5,b'$PG Procter &amp; Gamble shares are trading higher after the company reported better-than-expected Q2 EPS and sales results. \n\nThe company also raised its FY21 EPS growth guidance.',['PG'],0.5,0.25,Positive
379,Benzinga,1351860902820245504,2021-01-20 11:55:30,8,45,b'$DKNG DraftKings shares are trading higher after Morgan Stanley upgraded the stock from Equal-Weight to Overweight.',['DKNG'],0.5,0.25,Positive
380,Benzinga,1351859763412430850,2021-01-20 11:50:58,1,15,b'Shares of several streaming stocks are trading higher in sympathy with $NFLX Netflix after the company reported strong Q4 earnings results. $FUBO $DIS $ROKU',"['NFLX', 'FUBO', 'DIS', 'ROKU']",0.41111111111111115,0.22777777777777777,Positive
381,Benzinga,1351857701928783873,2021-01-20 11:42:47,4,20,b'$BABA Alibaba Group shares are trading higher after founder Jack Ma made his first public appearance in months.',['BABA'],0.3,0.16666666666666666,Positive
383,Benzinga,1351783974872354817,2021-01-20 06:49:49,10,44,b'Alibaba Shoots Up 8.5% As Jack Ma Makes First Public Appearance In Months $BABA\n\n',['BABA'],0.19999999999999998,0.125,Positive
384,Benzinga,1351774977654079488,2021-01-20 06:14:04,8,12,b'Why Ethereum Is Soaring To New Highs As Bitcoin Rally Cools Off $BTC $ETH\n\n',"['BTC', 'ETH']",0.45454545454545453,0.13636363636363635,Positive
386,Benzinga,1351750994795888642,2021-01-20 04:38:46,6,0,b'Talking SPACs that could land Coinbase or cryptocurrency related companies. $GSAH $VIH $BTAQ More headlines to catch up fro\xe2\x80\xa6',"['GSAH', 'VIH', 'BTAQ']",0.45,0.25,Positive
387,Benzinga,1351722676918751232,2021-01-20 02:46:14,14,22,"b'Tesla, Bitcoin More Likely To Halve Than Double Value In 2021: Deutsche Bank Survey $TSLA $BTC\n\n'","['TSLA', 'BTC']",0.5,0.16666666666666666,Positive
388,Benzinga,1351674325208858628,2021-01-19 23:34:06,1,0,b'Crazy GameStop Trading Action Continues: What Traders Need To Know $GME  via ',['GME'],0.5,-0.25,Negative
393,Benzinga,1351594639816445952,2021-01-19 18:17:28,0,5,"b'$UFO, Amazing Exposure to the ""Space Industry,"" NOT Space Junk |\nAndrew Chanin, co-founder, and CEO of ProcureAM\n '",['UFO'],0.9,0.6000000000000001,Positive
395,Benzinga,1351571118331576321,2021-01-19 16:44:00,4,20,"b'Half of Americans with money in the market, half have less than $40,000 invested'",['40'],0.13333333333333333,-0.16666666666666666,Negative
399,Benzinga,1351544916795662336,2021-01-19 14:59:53,0,4,"b"" Citron Research Tweets 'Tomorrow am at 11:30 EST Citron will livestream the 5 reasons GameStop $GME buyers at these levels are the suckers at this poker game.  Stock back to $20 fast. We understand short interest better than you and will explain...'""","['GME', '20']",0.43333333333333335,9.25185853854297e-18,Positive
401,Benzinga,1351542918868131844,2021-01-19 14:51:56,13,42,"b'Tired Of The Same Old Media? Break-FREE \n\xf0\x9f\x91\x89 \n\nLive Shows Every Weekday \xe2\x98\x91\xef\xb8\x8f Viewer Questions Asked!\n""Get The Information You Need To Be An Informed Trader"". \n\n$TSLA $NIO $CCIV $QS $WKHS $GAN $PENN $AAPL $SPY $QQQ &amp; MORE! '","['TSLA', 'NIO', 'CCIV', 'QS', 'WKHS', 'GAN', 'PENN', 'AAPL', 'SPY', 'QQQ']",0.38125,0.08124999999999999,Positive
404,Benzinga,1351538339850186753,2021-01-19 14:33:45,5,40,b'$PLTR Palantir Technologies shares are trading higher after the company announced a multi-million dollar deal with $PCG PG&amp;E. \n\nPalantir will provide technology to help PG&amp;E streamline data management across the company to improve its electric operations and asset management.',"['PLTR', 'PCG']",0.5,0.25,Positive
405,Benzinga,1351535470593921031,2021-01-19 14:22:21,3,3,b'$ACRS Aclaris stock surges on positive data from mid-stage rheumatoid arthritis ATI-450 trial',['ACRS'],0.5454545454545454,0.22727272727272727,Positive
406,Benzinga,1351535366235430912,2021-01-19 14:21:56,4,10,"b""$GM General Motors' Cruise To Partner With $MSFT Microsoft To Commercialize Self-Driving Vehicles; GM Shares Up ~7% Premarket""","['GM', 'MSFT']",0.5,0.05000000000000002,Positive
410,Benzinga,1351521315442864128,2021-01-19 13:26:06,0,2,b'$GS Goldman Sachs shares are trading higher after the company reported better-than-expected Q4 EPS and sales results.',['GS'],0.5,0.25,Positive
413,Benzinga,1351510082165633024,2021-01-19 12:41:28,5,17,b'$ROKU Roku shares are trading higher after JP Morgan initiated coverage on the stock with an Overweight rating and announced a $475 price target.',"['ROKU', '475']",0.5,0.25,Positive
414,Benzinga,1351509079886323712,2021-01-19 12:37:29,0,6,b'$AZN AstraZeneca shares are trading higher after the company announced Enhertu has been approved in the US for the treatment of adult patients with locally advanced or metastatic HER2-positive gastric.',['AZN'],0.4666666666666666,0.25,Positive
415,Benzinga,1351503561759354882,2021-01-19 12:15:33,0,2,b'$HAL Halliburton shares are trading higher after the company reported better-than-expected Q4 EPS and sales results.',['HAL'],0.5,0.25,Positive
416,Benzinga,1351503495317381120,2021-01-19 12:15:17,2,2,b'$GILD Gilead Sciences shares are trading higher after Morgan Stanley upgraded the stock from Equal-Weight to Overweight and announced an $83 price target.',"['GILD', '83']",0.5,0.25,Positive
418,Benzinga,1351419869464571904,2021-01-19 06:42:59,2,11,b'Apple Sued Over Not Taking Down Telegram After Capitol Hill Riot $AAPL\n\n',['AAPL'],0.2888888888888889,-0.15555555555555559,Negative
419,Benzinga,1351396118760812544,2021-01-19 05:08:37,14,52,"b""Xpeng Unveils Autonomous Driving Feature Akin To Tesla's: What You Need To Know $XPEV $TSLA $NIO $LI\n\n""","['XPEV', 'TSLA', 'NIO', 'LI']",0.7,0.4,Positive
421,Benzinga,1351352542857318401,2021-01-19 02:15:27,1,9,"b'Bitcoin Rally Pause Gives DeFi, Smart Contract Cryptos The Time To Shine $BTC $ETH $SUSHI $UNI $AAVE $ADA $DOT\n\n'","['BTC', 'ETH', 'SUSHI', 'UNI', 'AAVE', 'ADA', 'DOT']",0.6428571428571429,0.21428571428571427,Positive
422,Benzinga,1351220840386461697,2021-01-18 17:32:07,25,120,"b'A $100 investment in Apple stock in January 1981 would be worth $84,760 today.'","['100', '84']",0.1,0.3,Positive
423,Benzinga,1351220221948919819,2021-01-18 17:29:40,25,99,b'TOP CLIP OF THE WEEK: 2 SPACs On The Hot List $ACAM $CLOV   From POWER HOUR  ',"['ACAM', 'CLOV']",0.675,0.375,Positive
426,Benzinga,1350939473639591936,2021-01-17 22:54:04,3,6,"b""\n$BTC and $ETH weren't the biggest swings of the week. Here's your wrap-up of the past week in crypto prices.""","['BTC', 'ETH']",0.25,-0.25,Negative
430,Benzinga,1350839203542794240,2021-01-17 16:15:38,5,14,"b'4 Companies To Join Hot IPO Market This Week, Bringing Exposure to Vaping Sales In China And Luxury E-Commerce $DFH $MYTE $PAX $RLX \n\n'","['DFH', 'MYTE', 'PAX', 'RLX']",0.8500000000000001,0.25,Positive
432,Benzinga,1350564573213061121,2021-01-16 22:04:21,9,33,b'GM To Begin Producing New Line Of Electric Commercial Vans This Year In Canada $GM\n\n',['GM'],0.22727272727272727,0.06818181818181818,Positive
434,Benzinga,1350542093811384320,2021-01-16 20:35:01,122,543,b'A dollar in 1913 is worth $26.14 today.',['26'],0.1,0.3,Positive
435,Benzinga,1350509685976293376,2021-01-16 18:26:15,1,0,b'Full disclosure I am long $OSTK after today 1/15/20. \nAlways do your own research.\nStory Stock 3',['OSTK'],0.65,0.3,Positive
436,Benzinga,1350493315083497472,2021-01-16 17:21:11,2,7,b'\nWhatsApp takes a step back from its controversial privacy-policy update $FB',['FB'],0.475,0.275,Positive
441,Benzinga,1350216196579356674,2021-01-15 23:00:01,2,5,b'INSANE GAINS With $TSLA Call Options | PreMarket Prep\nJason Raznick: \n ',['TSLA'],1.0,-1.0,Negative
444,Benzinga,1350157554018619395,2021-01-15 19:07:00,6,17,b'Exxon $XOM reportedly investigated by the SEC due to overvaluation of key asset\n\n',['XOM'],0.6583333333333333,-0.075,Negative
445,Benzinga,1350142104362758146,2021-01-15 18:05:36,3,22,b'Apple $AAPL will launch 2 MacBook Pro models this year with a new design and the return of MagSafe charging ports',['AAPL'],0.45454545454545453,0.13636363636363635,Positive
448,Benzinga,1350089546134810625,2021-01-15 14:36:45,2,5,b'    Didnt Catch Yesterday $SBVCF Interview? RocNation\nCheck out The FULL INTERVIEW Click the link!\n ',['SBVCF'],0.55,0.35,Positive
449,Benzinga,1350085846343561216,2021-01-15 14:22:03,2,10,b'$SNAP Snap shares are trading higher after MoffettNathanson upgraded the stock from Neutral to Buy.',['SNAP'],0.5,0.25,Positive
451,Benzinga,1350075455009935365,2021-01-15 13:40:46,5,0,"b'With Bitcoin rallying past $40K recently, what might investors consider for institutional adoption? Join us at ContextLiv\xe2\x80\xa6'",['40K'],0.25,-0.125,Negative
452,Benzinga,1350074056113074179,2021-01-15 13:35:12,2,5,b'$CHGG Chegg shares are trading higher after Needham maintained a Buy rating on the stock and raised its price target from $100 to $115.',"['CHGG', '100', '115']",0.5,0.25,Positive
454,Benzinga,1350072507009802240,2021-01-15 13:29:03,13,55,b'$IDEX Ideanomics shares are trading higher after the company announced its Mobile Energy Global division delivered 439 units in the month of December.',['IDEX'],0.25,0.125,Positive
457,Benzinga,1350071037849960448,2021-01-15 13:23:13,1,18,"b'Mass Amount Of Tesla Model Y Vehicles Spotted At Gigafactory Shanghai, Appear Ready For Delivery. $TSLA \n\n'",['TSLA'],0.5,0.2,Positive
461,Benzinga,1349950045949370368,2021-01-15 05:22:26,2,9,"b'Polkadot Outperforms Bitcoin, Rival Ethereum To Join The Top 5 Cryptos: What You Need To Know $DOT $ETH $BTC $GBTC\n\n'","['DOT', 'ETH', 'BTC', 'GBTC']",0.5,0.5,Positive
464,Benzinga,1349883670929223681,2021-01-15 00:58:41,4,13,"b""He threw away a hard drive with 7,500 bitcoins in 2013. Now he's offering over $74M to find it.\n\n$BTC\n\n""","['74M', 'BTC']",0.5416666666666666,-0.2916666666666667,Negative
466,Benzinga,1349827308715065344,2021-01-14 21:14:43,3,12,b'$CLSK (CleanSpark) Going Higher | ZingerNation\nJack Hurley: \n ',['CLSK'],0.5,0.25,Positive
470,Benzinga,1349784175759536128,2021-01-14 18:23:19,2,0,b'Gary Gensler Could Be The Next SEC Chair: What Investors Need To Know $GS  via ',['GS'],0.3,-0.05,Negative
472,Benzinga,1349764320947798017,2021-01-14 17:04:26,1,20,b'In March $GME was down 80% from 2015. \n\nIt\xe2\x80\x99s progress in the last 7 months have brought the shares to a new 5 year high.',['GME'],0.3375252525252525,0.03520202020202019,Positive
473,Benzinga,1349753109174620160,2021-01-14 16:19:53,4,9,b'GameStop Is In Silly Ville | PreMarket Prep\n$GME\n ',['GME'],0.875,-0.5,Negative
474,Benzinga,1349753017218772997,2021-01-14 16:19:31,1,9,"b""Taco Bell Is 'Starting Fresh' With Beyond Meat Vegan Options In 2021 $BYND $YUM\n\n""","['BYND', 'YUM']",0.3,0.15,Positive
476,Benzinga,1349746043596976129,2021-01-14 15:51:48,1,2,"b'Bad Timing? Jim Cramer,  React To Negative Calls On Penn National $PENN '",['PENN'],0.5333333333333333,-0.4999999999999999,Negative
477,Benzinga,1349744492388241408,2021-01-14 15:45:38,1,12,"b'Shares of several cannabis companies are trading higher in sympathy with Aphria, which reported Q2 EPS and sales results up year-over-year. $CGC $TLRY $CRON'","['CGC', 'TLRY', 'CRON']",0.25,0.125,Positive
478,Benzinga,1349742972762513408,2021-01-14 15:39:36,0,6,b'$DTSS Datasea shares are trading higher after the company announced the establishment of a new company to focus on the 5G opportunities and related value-added services.',['DTSS'],0.4515151515151515,0.12878787878787878,Positive
479,Benzinga,1349723568070914048,2021-01-14 14:22:29,1,5,b'$ACIA Acacia Communications shares are trading higher after CNBC reported the company has entered into a new deal to be acquired by $CSCO Cisco for $115 per share.',"['ACIA', 'CSCO', '115']",0.4772727272727273,0.19318181818181818,Positive
480,Benzinga,1349707380603424769,2021-01-14 13:18:10,9,31,"b""Shares of several space-related stocks are trading higher on reports Cathie Wood's Ark Invest is planning to launch a space ETF. \n$SPCE $IRDM $MAXR $NPA $ORBC $SRAC""","['SPCE', 'IRDM', 'MAXR', 'NPA', 'ORBC', 'SRAC']",0.25,0.125,Positive
482,Benzinga,1349704020886220802,2021-01-14 13:04:49,3,16,b'$CIIC CIIG Merger shares are trading higher after Wolfe Research initiated coverage on the stock with an Outperform rating.',['CIIC'],0.5,0.25,Positive
485,Benzinga,1349701687028625409,2021-01-14 12:55:33,1,4,"b""Good morning! We're about to go LIVE!\n\nPreMarket Prep | The mother of all short squeezes in $GME\n\xf0\x9f\x91\x89 """,['GME'],0.45000000000000007,0.4375,Positive
487,Benzinga,1349698267878219777,2021-01-14 12:41:57,10,18,b'$APHA Aphria shares are trading higher after the company reported Q2 EPS and sales results increased year-over-year. $CGC $TLRY',"['APHA', 'CGC', 'TLRY']",0.5,0.25,Positive
488,Benzinga,1349679188169678850,2021-01-14 11:26:08,4,11,b'$TSM Taiwan Semiconductor shares are trading higher after the company reported better-than-expected Q4 EPS results. \n\nThe company also issued Q1 sales guidance above analyst estimates.',['TSM'],0.3,0.125,Positive
489,Benzinga,1349634684280442882,2021-01-14 08:29:18,4,10,b'Tesla Seeks FCC Approval For New Radar Sensor: What You Need To Know $TSLA\n\n',['TSLA'],0.45454545454545453,0.13636363636363635,Positive
493,Benzinga,1349537446707380224,2021-01-14 02:02:55,40,112,b'2 SPACs On The Hot List | ZingerNation\n$ACAM $CLOV\n ',"['ACAM', 'CLOV']",0.8500000000000001,0.25,Positive
502,Benzinga,1349440327929704459,2021-01-13 19:37:00,1,12,b'Visa Calls Off $5.3B Merger Deal With Plaid Over DOJ Lawsuit\n\nRead More: ',['5'],0.5,0.5,Positive
505,Benzinga,1349408367286964226,2021-01-13 17:30:00,0,7,"b'Affirm $AFRM Raises $1.2B, Pricing Above Range In Hot IPO Market\n\nRead More:'","['AFRM', '1']",0.4833333333333334,0.25,Positive
